run_id,beam_size,img,label_true,context_true,label_generated
20220512_100225,5,100836.jpg,Patriot victory at the Battle of Boyac,Painting showing Patriot forces routing the Royalists,"The Battle of Ro Salado , where Yusuf and his ally against the Isles ."
20220512_100225,5,100837.jpg,"Monroe's cabinet was initially divided over the proposed sale. (The Birth of the Monroe Doctrine by Clyde O. DeLand, 1912)",Illustration of a Monroe cabinet meeting,The Canadian Civil War
20220512_100225,5,100838.jpg,The Second Bank of the United States (completed 1824),Black-and-white photo of the building,A building of the school
20220512_100225,5,100839.jpg,Servando Teresa de Mier,Profile of Mier in priestly attire.,A portrait of Godwin in 1816
20220512_100225,5,100840.jpg,"The great extent of Colombia, Cundinamarca (former New Granada) highlighted","Map covering modern Panama, Ecuador, Colombia, Venezuela",A map of Trinidad and Tobago
20220512_100225,5,100841.jpg,Colombian minister Enrique Olaya and his wife reveal the plaque honoring Torres.,Olaya and his wife have drawn back the flags of Colombia and the United States to reveal a bronze plaque.,An example of the original family and the first African Americans .
20220512_100225,5,100896.jpg,Figure showing process by which a sporoplasm is injected into host cells via polar tube (stage 3).,Figure showing stage in which sporoplasm is injected into host cells via polar tube.,An illustration of how the structure of infection cell
20220512_100225,5,100905.jpg,"Marine and terrestrial contributions to the silica cycle are shown, with the relative movement (flux) provided in units of Tmol Si/yr. Marine biological production primarily comes from diatoms. Estuary biological production is due to sponges. Values of flux as published by Trguer & De La Rocha. Reservoir size of silicate rocks, as discussed in the sources section, is 1.5x1021 Tmol.",marine and terrestrial silica cycle,A map of the cell Ocean
20220512_100225,5,100916.jpg,"Afeefa at 2nd SunFM Awards ceremony, 2010",Afeefa holding an award,"The award-winning band member , who received the award in 2013"
20220512_100225,5,100922.jpg,The 2018-2019 Senior Prefect Team from Coleraine Grammar School.,CGS Pupils,A large group of children dressed in a promotional image of the film
20220512_100225,5,100962.jpg,Oxboro Library prior to 2019 renovation,"A long green lawn stands before a low brick building, mostly obscured by trees.","The ruins of the LNC , one of the oldest buildings in the United Kingdom"
20220512_100225,5,100964.jpg,"Promotional artwork for the series, with Ash (left) and Eiji (right) in the foreground.",Promotional artwork for Banana Fish,A pedestrian poster for the first time of the series .
20220512_100225,5,100965.jpg,"The Greek Theater, Los Angeles where Gaga and Cooper recorded and filmed the sequence for ""Shallow""",A far-away shot of an open-air theater.,A view of the station in 2019 .
20220512_100225,5,100966.jpg,"Anthony Rossomando (left) and Andrew Wyatt (right) co-wrote ""Shallow"" with Gaga and Ronson",Anthony Rossomando playing guitar onstage.,A musician Bob Dylan ( pictured in 2015 )
20220512_100225,5,100967.jpg,"""Shallow"" has become Gaga's longest-running number-one song on the US Billboard Digital Songs chart.","Lady Gaga with her hair in a bun atop her head, looks to the left.",A performance of `` You Make It Feel Like '' in 2007
20220512_100225,5,100984.jpg,Ildefons Lima is the most capped player  in Andorran history and is also the nation's record goalscorer.,A man with short dark hair wearing a blue jersey with yellow stripes.,The club was the first player to win the award .
20220512_100225,5,100985.jpg,scar Sonejee held the all time appearance record until 2017.,"A man with dark hair wearing a red, blue and yellow jersey.",The Phillies was drafted first overall by the New York Knicks .
20220512_100225,5,100986.jpg,Koldo is the most capped goalkeeper in Andorra's history and has been manager of the side since 2010.,A man with dark hair wearing a dark tracksuit jacket.,John Waihee
20220512_100225,5,101009.jpg,Beringharjo Market in 1985,"Pasar Beringharjo, Yogyakarta, Java, Indonesia. 1985",Location of the village of Kuala Lumpur ( 2008 )
20220512_100225,5,101032.jpg,"Map of the Hundreds of Essex. With Lexden highlighted, the approximate locations of principal FitzWalter manors are shown.",Map of Essex divided into its hundreds,A map of England in the Southern League
20220512_100225,5,101033.jpg,"National Archives, document SC 8/311/15549: Petition of John, Baron FitzWalter to the king, c.1348. Although faded, FitzWalter is complaining to the king and council that the law is unclear regarding whom one holds escheated lands that have been granted in fee simple, when they were previously held by a lord who has forfeited them. FitzWalter requests clarity on this point of law, and the king endorses it.",A petition to the king from FitzWalter in a contemporary scribal hand,A 19th-century illustration from the conclusion of a portrait of King Philip III
20220512_100225,5,101034.jpg,"A portion of Lexden Park, seen in 2016. The small portion that remains of FitzWalter's estate is now a nature reserve.",Colour photograph of Lexden Path in 2016 showing trees and long grass,The River Arboretum in 2017
20220512_100225,5,101035.jpg,"St Mary the Virgin Church, Little Dunmow, all that remains in 2009 of the medieval priory, whose prior FitzWalter terrorised and where he and his wife were buried.","Colour photograph of St Mary's Church, Little Dunmow, Essex in 2009","The Church of St Mary 's , Darlinghurst"
20220512_100225,5,101072.jpg,Child labor under age 14 by region,Color-coded regional map of Brazil,A map of the world
20220512_100225,5,101073.jpg,Child labor under age 18 by region,Another map,The map of the world
20220512_100225,5,101074.jpg,Children awaiting permission to sell products on a long-distance bus in northern Brazil in 2012,Children standing in front of a bus,The back to an approach to the bus
20220512_100225,5,101102.jpg,"Excavation of Reihengrber close to Sasbach am Rhein, dating to the 6th/7th century CE.","Grber vor der vollstndigen Ausgrabung. Die Verfrbungen im Grund zeigen die Lage der einzelnen Grber an. Alamannisches Reihengrberfeld im Gewann Behans, bei Sasbach am Rhein. Datierung der Grber 6./7. Jahrhundert",The constant is one of the earliest known works of the monument .
20220512_100225,5,101103.jpg,Distribution of the 'Reihengrberzivilisation' c. 600 CE. After Mller-Wille 1983.,"Row graves present in southern Netherlands, Belgium northern France, parts of Bordeaux-region, Burgundy, Alamannia and 'enclave' in Germany",The location of the battle
20220512_100225,5,101104.jpg,"A Merovingian biconical pot from Rill, c. 620 CE","Frnkischer Knickwandtopf aus Rill, um 620 n. Chr",An example of a 16th-century jar
20220512_100225,5,101121.jpg,"Sher-e-Bangla National Cricket Stadium, where Tamim scored his most centuries (7) and most runs in all format",Sher-e-Bangla National Cricket Stadium,A view of Hyderabad
20220512_100225,5,101130.jpg,Map shows the Salamanca Forts and Allied batteries.,Map shows French forts in Salamanca that were forced to surrender in a siege that ended on 27 June 1812.,Map of the Battle of Tunis ; 17 ]
20220512_100225,5,101131.jpg,Salamanca's Roman bridge was commanded by the La Merced fort.,Photo of a bridge with a surface of flat stones,A view of the bridge
20220512_100225,5,101132.jpg,Auguste de Marmont,"Painting of a man with dark hair, eyebrows and sideburns. He wears a dark blue military uniform with epaulettes, a high collar, many decorations and a red sash across his shoulder.",A de Marmont
20220512_100225,5,101133.jpg,"John Fox Burgoyne, 1855",Early black and white photograph of an older man in a military uniform.,"A photograph of Walter Lee , c. 1870"
20220512_100225,5,101134.jpg,Lord Wellington,"Painting shows a solemn, dark haired man with his arms folded. He wears a red military uniform with a high collar and loops of gold lace.",A Wellington
20220512_100225,5,101141.jpg,"President John F. Kennedy meets with recipients of the 1962 Federal Womans Award for outstanding contributions to government on February 22, 1962. Shown from left to right are Dr. Allene R. Jeanes, Research Chemist at the Department of Agriculture; Evelyn Harrison, Deputy Director of the Bureau of Programs and Standard at the Civil Service Commission; Dr. Nancy Grace Roman, Chief of Astronomy and Solar Physics at the National Aeronautics and Space Administration (NASA); President Kennedy; Margaret H. Brass, Attorney at the Department of Justice; Katherine W. Bracken, Director of the Office of Central American and Panamanian Affairs at the Department of State; Dr. Thelma B. Dunn, cancer researcher at the National Cancer Institute; Katie Louchheim, Deputy Assistant Secretary of State for Public Affairs (accompanying the recipients). Photo taken in the Oval Office of the White House in Washington, D.C.",Seven women and President Kennedy standing in the Oval Office in 1962.,"A picture of the President George W. Bush , with President Lyndon B. Johnson"
20220512_100225,5,101160.jpg,resund Tour (2016),"A group of ""Cycling Without Age"" trishaws during the resund Tour 2016 taking a rest","The team of the race competition , during the final stage of the race"
20220512_100225,5,101161.jpg,"An Cycling Without Age outing along the Rhine river near Bonn, Germany","A young lady drives a trishaw with two elderly persons along the Rhine river near Bonn, Germany",The main characters in the War
20220512_100225,5,101197.jpg,"Hyatt Regency Resort, Sharm El Sheikh, Egypt.","Layla Taj dances at the Hyatt Regency Resort, Sharm El Sheikh, Egypt","The performance of `` My Friend '' , the last phase of his death"
20220512_100225,5,101198.jpg,"Gold Hall Theater, New York.","Gold Hall Theater, New York","The Hall Hall , New York City"
20220512_100225,5,101210.jpg,Jeanne Granier as Graziella,young white woman in antique wedding dress,The New York Times was published in the New York Times for the first half of the Civil War .
20220512_100225,5,101211.jpg,Alphonsine as Lucrzia,"large white woman in 16th century costume, carrying a whip","A woman wearing a dress , from a 1901 publication ."
20220512_100225,5,101223.jpg,Key components needed to set up a drone courier service (left). The same components on a Wardley map (right).,"An example of a Wardley map, plotting components of a drone courier service.",A map of locations depicting locations of residential areas .
20220512_100225,5,101235.jpg,"Peter Svensson co-wrote ""Bad Idea"".","Photograph of Peter Svensson one of ""Bad Idea""s composers sitting in a chair playing an acoustic guitar behhind a table containing a glass of milk and a plate of cookies",The back of the song `` I 'm a Girl '' from the album 's soundtrack .
20220512_100225,5,101236.jpg,Ariana Grande during her Sweetener World Tour in 2019.,Photograph of Grande dressed in a red two-piece outfit holding a microphone,The performance of `` Bad Romance '' was the first song to reach number one on the Latin Pop Airplay chart .
20220512_100225,5,101250.jpg,"""Protect Mueller"" rally outside the White House.",Demonstrators hold up red-lit letters that read PROTECT MUELLER in front of the White House,The White House in 2007
20220512_100225,5,101267.jpg,"Moscow Church, 1929",1929 watercolor painting of a church in Moscow by Eliot O'Hara,The Church of Santa Maria della Scala in the 1840s
20220512_100225,5,101268.jpg,"Marathon Key, 1968",1968 watercolor painting of Marathon Key by Eliot O'Hara,The Allan Cup was inspired by the artist 's name to the `` Father of the World War '' .
20220512_100225,5,101305.jpg,Iron-cemented sandstones.,Ironstone/Lava rock,A rock band in 2006
20220512_100225,5,101308.jpg,"The Main Concourse ceiling, conceived by Whitney Warren and Paul Csar Helleu","Ceiling painted green, with gold-colored constellations across the entire mural",A contemporary illustration of the ceiling ceiling
20220512_100225,5,101309.jpg,"Glory of Commerce, a sculptural group by Jules-Flix Coutan",A large clock and stone sculptural group adorning the building's facade,A statue outside of the building
20220512_100225,5,101310.jpg,"Cornelius Vanderbilt statue by Ernst PlassmannOriginal location, Hudson River Railway Freight Depot (left) and current location at Grand Central (right)",The Vanderbilt statue among its original sculpted relief,A 19th-century portrait of the largest temple
20220512_100225,5,101311.jpg,"The Redstone missile, 1957",A large ballistic missile on display in the terminal,The first remaining model on display at the International Space Station
20220512_100225,5,101316.jpg,"Construction of the hut, with eight King Billy A-frame supports in place (19 December 1965)",Framing of a large A-frame building,Aerial view of Fort Andrews in Boston
20220512_100225,5,101317.jpg,"North-West Walking Club members digging for gravel, Lake Rodway (November 1965)",Two people digging and four people looking for gravel,A still from the village
20220512_100225,5,101318.jpg,"Ansett-ANA helicopter at Dove Lake car park, Cradle Mountain (31 October 1965), with material for hut","Helicopter and two people, with mountains in the background","Aerial photo of the 2nd Battalion , South Staffordshire"
20220512_100225,5,101320.jpg,Casa Chorizo with long side (19 meters) on street,Casa Chorizo,A view of the main facade
20220512_100225,5,101335.jpg,"Solon J. Buck, namesake of one of the journal's two annual prizes","A black-and-white photo, tinted copper green, of a balding man in a tie, suit, and spectacles sitting head turned towards the camera and holding a sheet of paper",The album was inspired by portraits of the series .
20220512_100225,5,101336.jpg,"The plaque in Clarinda Church, Palayamkottai, commemorating the dedication in 1778.",plaque,"The memorial to the first edition of The Times , pictured in 2006"
20220512_100225,5,101337.jpg,The Paolo Morassutti company logo,P. Morassutti Company logo,The logo of its name
20220512_100225,5,101340.jpg,"The picture shows three exemplary steps during white matter dissection. In the upper part, a left hemisphere has been prepared according to Klingler's technique. The arachnoidal layer and the blood vessels were previously removed. In the middle part of the picture the first step of white matter dissection with the exposure of short fibres (U-fibres) which are visible underneath the cerebral cortex. In the lower part, a deeper layer of anatomical dissection with white matter structures (associative and projection fibres) and basal ganglia (Putamen).",Stages of White matter dissection according to dissection technique,A comparison of a different skull of the second largest in the name
20220512_100225,5,101341.jpg,Early photo of monument.,"In black and white, sculpture of a European man in a city park.","A scene from the Italian film , by Joseph Johnson"
20220512_100225,5,101342.jpg,Detail showing Columbus lifting a veil from the globe,"Sculpture of a man in European clothes. He holds one hand to the sky and, with the other, takes a veil off of the globe.",The statue of San Francisco by John Tenniel
20220512_100225,5,101357.jpg,1989 Maiden crew,Group shot of thirteen women wearing white T-shirts and pink shorts on board a yacht,The United States team during the 2009 season
20220512_100225,5,101358.jpg,"HRH Princess Haya of Jordan (left) with Tracy Edwards, 2017",Two smiling women sitting together on a sofa,The music video for `` I 'll Be Together '' was a chart-topper in October 2010 .
20220512_100225,5,101359.jpg,"Catrillanca has become an icon for resistance against police brutality in Chile. The sign's text says ""Asesinado"", the Spanish word for ""Assassinated.""",Protestor holding sign showing a drawn image Catrillanca with a gunshot wound in his forehead.,The episode was selected by Philadelphia in the 1960s .
20220512_100225,5,101364.jpg,"Sacha Skarbek (pictured) co-wrote ""On Fire"" with Nottet.",A sepia picture of a man posing in front of a mixing board.,The music video for `` I 'm Movin ' On '' by Burt Bacharach ( pictured in 1972 ) topped the chart for the first time .
20220512_100225,5,101365.jpg,"A shot from the music video's ending scene. It depicts Nottet putting his hand over the jaws of a faux dragon, taming him.","A shot of Nottet touching the jaws of a faux dragon, against an orange backdrop.",The game was a key factor in the episode .
20220512_100225,5,101386.jpg,"Munster Reds made their debut in Twenty20 cricket at their home ground, The Mardyke (pictured).","Munster Reds hime ground, The Mardyke",The stadium on the evening .
20220512_100225,5,101388.jpg,"Shakeela at 3rd Maldives Film Awards ceremony, 2014",Shakeela standing on the stage,The game was originally created by the critics .
20220512_100225,5,101389.jpg,"Cover of vocal score, 1890","cover of musical score, with elaborate mediaeval-style lettering","The first page of `` The English '' , by John Neal"
20220512_100225,5,101390.jpg,"Juliette Nesville as Rosette, 1890",young woman in 19th-century interpretation of 16ht-century peasant dress; she is holding a bale of straw,A woman wearing a traditional dress
20220512_100225,5,101391.jpg,"Courtice Pounds as Vincent and Juliette Nesville as Rosette, London 1892",line drawing of young man in mediaeval peasant dress standing beside a young woman asleep in the hay,"The scene of Isis , one of the many new characters in the U.S ."
20220512_100225,5,101404.jpg,Ivy Troutman as Lilian Wakeley,Black and white photo of a young woman in a gown.,The film was shot of her performance as a young woman .
20220512_100225,5,101421.jpg,"Poster for first production, 1890","theatre poster showing a young man with neat moustache and beard, seated and looking up at a young woman in severely sober grey dress and hat",The cast of the film
20220512_100225,5,101439.jpg,"Datalogic Labs headquarter in Lippo di Calderara di Reno (Bologna, Italy)",Datalogic headquarter,A view of an extensive system
20220512_100225,5,101444.jpg,Poster for 1884 Paris production,"brightly-coloured poster, depicting actors in exotic costumes",The cover of the Thtre de la Gat-lyrique
20220512_100225,5,101445.jpg,Crakson: costume design by Draner,pompous-looking man in 18th-century British military uniform; he has ridiculously long blond side-whiskers,The Victoria Cross
20220512_100225,5,101446.jpg,Design for Act I,"painting of open-air scene in India with ornamental banners, colourful buildings and ships on a large river in the background",The main street in the town of Hanumangarh town
20220512_100225,5,101463.jpg,"The village of Kumbalangi, which served as inspiration for the movie",Backwaters of Kumbalangi,The shore of Loch Leven
20220512_100225,5,101485.jpg,Portrait of Ciampi seated,Portrait of Anthony Ciampi sitting in a chair,The song was the first artist to be a member of the University of California .
20220512_100225,5,101499.jpg,The church bombing and standoff occurred in the small Utah town of Marion.,"Map highlight indicating Marion township in northeastern Summit County, in southwestern Utah","The area area of Arlington County , South Carolina"
20220512_100225,5,101500.jpg,Heydar Aliyev c.2000,"Picture of Heydar Aliyev, a smiley man in his 70s, standing next to the flag of the Republic of Azerbaijan.",The President of Vietnam during the Second World War
20220512_100225,5,101501.jpg,The embassy of Azerbaijan in Mexico donated the statue in Tlaxcoaque Plaza (pictured in 2012),"Picture of a square which features two major elements. First, a bronze statue to the left and a small red baroque-style church.","A statue of the Church of the Holy Roman Catholic Church , erected in the early 19th century"
20220512_100225,5,101502.jpg,"Former location of the statue in 2018, showing the stone map of Azerbaijan still standing in the park.",Picture of a big stone map of Azerbaijan. It features the Spanish name of some Azerbaijan cities.,The site of the monument of Rome
20220512_100225,5,101516.jpg,The Via Ferrata on the Karlsruher Grat,Kletterpartie auf dem Karlsruher Grat,In the winter of the last day of the Battle of Hohenlinden
20220512_100225,5,101520.jpg,College Park (pictured) will host all Leinster Lightning home matches from 2019.,The cricket ground at College Park,The stadium in Oxford Park
20220512_100225,5,101559.jpg,The Bust of Madhab Chandra Routray at Khordha,Madhab Chandra Routray,The game was praised by critics .
20220512_100225,5,101570.jpg,Wiwilbrcke as meeting point with vief of the Schnberg.,Wiwilli-Brcke,Location of the garden
20220512_100225,5,101573.jpg,Image of the Crab Nebula generated by the collaboration led by Gloria Dubner.,"Image of the Crab Nebula generated by the superposition of data taken in the radio, infrared, visible, X-ray, and gamma-ray spectra.","A screenshot of the Hubble Space Telescope , showing the central stars of the Milky Way , with the Milky Way , Antares , the central star , ( b )"
20220512_100225,5,101578.jpg,Richards as a student at Boston College,J. Havens Richards as a student at Boston College,The song was a prominent student at the University of Virginia .
20220512_100225,5,101579.jpg,Richards as a young Jesuit,Photograph of J. Havens Richards as a young Jesuit,A portrait of C. C. Kirk as a young man
20220512_100225,5,101580.jpg,Richards in 1890,Portrait of J. Havens Richards standing,"A portrait of George Washington , circa 1860"
20220512_100225,5,101581.jpg,Richards on the steps of Healy Hall,J. Havens Richards at Healy Hall,A view of the new College building
20220512_100225,5,101582.jpg,Early photograph of Dahlgren Chapel (ca. 1904),Dahlgren Chapel at Georgetown University in 1904,A view of the campus of Georgetown University in 1911
20220512_100225,5,101583.jpg,Richards in later life,Portrait of J. Havens Richards,A portrait of John M. Wright
20220512_100225,5,101703.jpg,Sign pointing to a Nevada Welcome Center on southbound US93 Bus. near Nevada Way in 2012,closeup of blue road signs pointing towards a Nevada welcome center with various roadside amenities in 2012,The western terminus of the park 's sign
20220512_100225,5,101728.jpg,"Third Church of Christ, Scientist, NY","Third Church of Christ, NY",The Church of Christ Church
20220512_100225,5,101729.jpg,"Third Church of Christ, Scientist, NY","Third Church of Christ, NY",The Church of Christ Church
20220512_100225,5,101748.jpg,"Chandranath hill, also known as Sitakunda Hill, is visible from the Dhaka-Chittagong Railway.","Chandranath Hill, also known as Sitakunda Hill, as seen from the Dhaka-Chittagong railroad. It is the tallest peak in Chittagong district, and is the location of Chandranath and Birupakkha temples.","A view of Mount Hill , as seen from the south of Denham"
20220512_100225,5,101752.jpg,"N264DB, the Piper Malibu involved, photographed in 2017",A white and blue light aircraft parked on a grassy airfield,The Air Force Airbus A330-200 in Hello Kitty livery .
20220512_100225,5,101753.jpg, Location of the aircraft's wreckage in the English Channel,2019 English Channel Piper PA-46 crash is located in English Channel,Map of the Atlantic Ocean showing the locations of the airfields at Cannae and Vis
20220512_100225,5,101756.jpg,"Paul Santo, Steven Tyler, and Joe Perry at the ""Boneyard"" Studio during the making of Aerosmith's ""Music From Another Dimension""",Sound engineer for Aerosmith sitting in the recording studio at the mixing board with Steven Tyler and Joe Perry of Aerosmith.,"The music for the band 's debut album , featuring the band , pictured in 2011"
20220512_100225,5,101771.jpg,Portrait of Edward Taylor Snow,Portrait of Edward Taylor Snow.png,A portrait of John Adams .
20220512_100225,5,101788.jpg,Demonstrator at conhIT trade fair 2016 showing manufacturer-independent medical device interoperability based on IEEE 11073 SDC standards family.,IEEE 11073 SDC demonstrator at conhIT trade fair 2016,A collection of a 767-300F at an event in 2019
20220512_100225,5,101804.jpg,A number of 1759,A number of 1754.,The first page of the Anglo-Saxon Chronicle .
20220512_100225,5,101812.jpg,SPIJNGET: Chapter One Cover Art,SPIJNGET CHAPTER ONE Cover Art,The `` I Am a Girl '' was the first number one of the 1990s .
20220512_100225,5,101843.jpg,"The door on the Apollo Command Module is an example of a simple developable mechanism because it conforms to the conical exterior of the Module, it moves, and its hinge line is aligned with the ruling lines of the conical surface.",Apollo Command Module door,Diagram of the Air Force Space Station
20220512_100225,5,101844.jpg,"The cargo doors on the space shuttle are simple developable mechanisms because they conform to the exterior of the shuttle during liftoff, they can move, and their hinge lines are aligned with the ruling lines of the shuttle.",Space shuttle cargo doors,An example of an solar satellite series
20220512_100225,5,101861.jpg,Entrance to Slavonic Library,Remains of the former chaple of Johann of Nepomuk,The interior of the church of St Michael 's Cathedral .
20220512_100225,5,101889.jpg,"Lyrically, ""Karma"" was inspired by the sexual abuse cases surrounding American producer and convicted sex offender Harvey Weinstein (shown).",A color photograph of producer and sex offender Harvey Weinstein at a red carpet event.,"John F. Kennedy , Best Supporting Actress winner"
20220512_100225,5,101890.jpg,"Marina performing ""Karma"" while accompanied by two backup singers and a live band during the Love + Fear Tour in September 2019.",A color photograph of Marina performing live with backup singers and singing into a microphone.,"The performance of `` Like a Virgin '' , performing in 2006 ."
20220512_100225,5,101906.jpg,The Builders and the Butchers performing at Holocene in 2007,"Band onstage, including a violinist and a trumpeter",The band performing in 2007
20220512_100225,5,101916.jpg,Thyra Samter Winslow in 1955,"Passport photo of Thyra Samter Winslow in 1955, at age 69","A portrait of Miriam Kohany , who died in 1937"
20220512_100225,5,101950.jpg, Location of Dmanisi in southern Georgia,Dmanisi is located in Georgia,The location of Kaafjord in northern Norway
20220512_100225,5,101976.jpg,Diagram of the loop recurring in reinforcement learning algorithms,Diagram explaining the loop recurring in reinforcement learning algorithms,A simple example of a gene model .
20220512_100225,5,101980.jpg,One of Wheelan's illustrations for an 1873 serial in St. Nicholas Magazine,Black and white print of seven children sitting with their legs dangling off an invisible ledge,"An illustration of the first edition of The Fairchild Family , Part of the same works as the inspiration for the film"
20220512_100225,5,101987.jpg,"Hewitt attending the premiere of 27 Dresses in Westwood, Los Angeles, January 2008",A photograph of a woman in a champagne color dress. She is smiling while looking toward her left.,The actress was nominated five times and won for her performance in The Last Girl ( 2008 ) .
20220512_100225,5,101988.jpg,"Hewitt recorded a cover of ""Heart of Glass"", originally performed by Blondie.",A black-and-white photograph of a woman standing in front of four men (two on either side of her).,The cover of `` Express Yourself '' was the first song to reach number one on the best sellers chart .
20220512_100225,5,101989.jpg,Deborah Gibson co-wrote a song for Hewitt's debut studio album.,A photograph of a woman with shoulder-length blonde hair and a low-cut dress. She is looking toward her left.,The performances of Troy Baker was nominated twice and won in her for her role as Victoria Newman on The Young and the Restless .
20220512_100225,5,101990.jpg,"Hewitt recorded a cover of ""Dancing Queen"", originally performed by ABBA.",A black-and-white photograph of three men and a woman.,"A group ABBA was used for the film 's film , titled `` Dancing '' ."
20220512_100225,5,101991.jpg,Wayne Cohen co-wrote several songs for Hewitt's second and third studio albums.,A photograph of a bald man wearing glasses and a black shirt. He is looking toward his right while a microphone is shown to the image's right.,Bob Barr
20220512_100225,5,101992.jpg,Guy Erez co-wrote two songs for Hewitt's album BareNaked.,A photograph of a man playing the guitar on stage. He is wearing a t-shirt and jeans.,The band in 2018
20220512_100225,5,101993.jpg,"Hewitt recorded a cover of ""I'm a Woman"", originally performed by Peggy Lee, for the television show The Client List.",A black-and-white photograph of a woman with short hair and a white shirt. She is looking toward the camera.,`` Fever '' features uncredited lyrics by singer Peggy Lee .
20220512_100225,5,102107.jpg,"Eleana Fortn in Crnica Magazine, Madrid, June 1936.",woman,The song `` Lewis '' was the first chart-topper for Tyrone Davis .
20220512_100225,5,102122.jpg,"Mary Sweeny Newspaper Article - Ann Arbor Argus - March 26, 1897 ","Mary Sweeny Newspaper Article - Ann Arbor Argus - March 26, 1897","The first edition of The Saturday Journal , February 19 , 1913"
20220512_100225,5,102126.jpg,German DJ and producer Claptone created one of the song's four official remixes.,A color photograph of German producer Claptone wearing a masquerade mask while performing.,In the music video for `` Run '' was co-written and produced by Madonna .
20220512_100225,5,102127.jpg,"Marina performed ""Orange Trees"" as part of the set list for her Love + Fear Tour in 2019.","A color photograph of a marquee sign displaying ""Live Nation Presents 'Marina' Love & Fear Tour, 7:30 PM"".","The album contributed to the album 's production and the album , which contributed to the song 's first album ."
20220512_100225,5,102150.jpg,In SVET the probe vibrates in Z. During vibration it measures the current at different positions from the sample surface. This allows a map of local current density to be produced.,Diagram of the principle of operation of a SVET measurement.,A schematic of the box of a sample of a sample of a typical pattern of a sample of a sample of a typical pattern of a sample of a sample of a typical pattern of a sample of a sample of a typical example of a sample of a typical
20220512_100225,5,102151.jpg,"Block diagram of the electronics of the Scanning Vibrating Electrode Technique instrumentation, including piezo, lock-in amplifier, scanhead, and probe.",Block diagram of Scanning Vibrating Electrode Technique,An example diagram of a manganese refining system .
20220512_100225,5,102177.jpg,Students at work inside The Garage at Northwestern University,the garage at northwestern university,The game at an air station
20220512_100225,5,102178.jpg,Phrase as appearing on stickers,Bollocks to Brexit. It's not a done deal.,A ticket for the premiere of the play .
20220512_100225,5,102196.jpg,Wenceslaus leaves Hungary (from the Illuminated Chronicle),"Two crowned men, each riding a horse",A depiction of the defeat of the People 's army
20220512_100225,5,102205.jpg,A number of 1798,A number of 1798.,A number of 1774
20220512_100225,5,102245.jpg,View of Grip lighthouse,Grip lighthouse,The lighthouse atop the coast of Scotland
20220512_100225,5,102246.jpg,Window Patterns (1920s-1930s). Silver bromide print. From the Art Gallery of Ontario collection.,Black and white photograph of windows,The front of the first floor
20220512_100225,5,102247.jpg,Three Sisters (1920s-1930s). Silver bromide print. From the Art Gallery of Ontario collection.,Black and white photograph of a house and mountains,"The first home of the village , where the father was shot"
20220512_100225,5,102255.jpg,Map of sub German Dialects alongside General Dialect Regions,Dialects of Germany include differences in pronunciations that vary from town to town. One in one town may denote the origin of another from a nearby town based merely on his accent.,"The earliest known depiction of the battle that depicts the fall of neighbouring , in English ."
20220512_100225,5,102260.jpg,"Martin Hrab de Angelis, 2010",Martin Hrab de Angelis,The song was written by series co-creators .
20220512_100225,5,102280.jpg,"DeSpain on the set of his storytelling television show ""Pleasant Journeys"" on KING-TV in Seattle during the 1970s","DeSpain telling stories under his signature tree on ""Pleasant Journeys"", his storytelling show for kids on KING-TV",The first edition of the song 's `` Do n't Know Not My Name '' .
20220512_100225,5,102284.jpg,The remains of the Acton family home in National Botanic Gardens Kilmacurragh,Photo of the Acton family home in National Botanic Gardens Kilmacurragh,The family family home at the National Register of Historic Places
20220512_100225,5,102285.jpg,Mature monkey puzzle tree in the gardens.,"Mature monkey puzzle tree in National Botanic Gardens, Kilmacurragh",The entrance to the National Park Arboretum .
20220512_100225,5,102286.jpg,Map of Kilmacurragh National Botanic Gardens,Map of Kilmacurragh National Botanical Gardens,Aerial view of Dundalk National Park
20220512_100225,5,102308.jpg,Barker Tower  similar to the original design of Lendal Tower,a circular stone tower with a conical roof,A replica of the roof of the temple
20220512_100225,5,102354.jpg,Issue 1 dated 29 March 1777,Issue 1 dated 29 March 1777.,The first page of the first edition of the inaugural edition of The Fairchild Family
20220512_100225,5,102356.jpg,"A set of four badges, which conference attenders might choose to wear.","Four pin-on metal badges with labels ""He Him"", ""She Her"", ""They Them"", and ""Ask Me!""",An example of an example of a go-to-market strategy
20220512_100225,5,102374.jpg,"After working together during World War II, the Murais and Burns maintained their friendship during Burns' governorship.",This a picture of Hawaii Governor John Burns with his wife Beatrice with Hazel and Ernest Murai.,A photograph of George Washington with his wife and Mrs. Sidney .
20220512_100225,5,102408.jpg,"The OECD Youth Unemployment Rate in South Korea, 2001-2016",Image shows a graph representing the rises and falls in the South Korean youth unemployment rate between 2001 and 2016.,Map of the South Vietnamese population in the Soviet Union
20220512_100225,5,102423.jpg,"Planned evolution of the Space Launch System, the primary launch vehicle for Orion",Diagram of four versions of the Space Launch System rocket,"A evolution of the Space Launch System , 2018"
20220512_100225,5,102424.jpg,Reanne Evans was the first woman to play at the event.,Reanne Evans ready to play a shot with the rest,The 2015 champion Steve Davis ( pictured in 2007 )
20220512_100225,5,102425.jpg,"Neil Robertson won the event, defeating Judd Trump 109 in the final.",A photograph shows one man leaning over a snooker table to line up a shot while another man stands behind him watching.,A seed David Murphy defeated David Murphy 1814
